Time,Current,Voltage,Wattage,Power
5:00:00,136.3636364,220,0,30
6:00:00,227.2727273,220,0,50
7:00:00,181.8181818,220,0,40
8:00:00,272.7272727,220,0,60
9:00:00,227.2727273,220,0,50
10:00:00,136.3636364,220,0,30
11:00:00,181.8181818,220,0,40
12:00:00,227.2727273,220,0,50
13:00:00,45.45454545,220,0,10
14:00:00,0,220,0,0
15:00:00,45.45454545,220,0,10
16:00:00,318.1818182,220,0,70
17:00:00,181.8181818,220,0,40
18:00:00,272.7272727,220,0,60
19:00:00,0,220,0,0
20:00:00,363.6363636,220,0,80
21:00:00,90.90909091,220,0,20
22:00:00,0,220,0,0
23:00:00,272.7272727,220,0,60
0:00:00,272.7272727,220,0,60
1:00:00,0,220,0,0
2:00:00,272.7272727,220,0,60
3:00:00,363.6363636,220,0,80
4:00:00,227.2727273,220,0,50
5:00:00,45.45454545,220,0,10
6:00:00,181.8181818,220,0,40
7:00:00,90.90909091,220,0,20
8:00:00,181.8181818,220,0,40
9:00:00,90.90909091,220,0,20
10:00:00,181.8181818,220,0,40
11:00:00,136.3636364,220,0,30
12:00:00,0,220,0,0
13:00:00,90.90909091,220,0,20
14:00:00,181.8181818,220,0,40
15:00:00,136.3636364,220,0,30
16:00:00,409.0909091,220,0,90
17:00:00,181.8181818,220,0,40
18:00:00,90.90909091,220,0,20
19:00:00,500,220,0,110
20:00:00,136.3636364,220,0,30
21:00:00,272.7272727,220,0,60
22:00:00,0,220,0,0
23:00:00,181.8181818,220,0,40
0:00:00,318.1818182,220,0,70
1:00:00,136.3636364,220,0,30
2:00:00,227.2727273,220,0,50
3:00:00,409.0909091,220,0,90
4:00:00,318.1818182,220,0,70
5:00:00,0,220,0,0
6:00:00,227.2727273,220,0,50
7:00:00,363.6363636,220,0,80
8:00:00,227.2727273,220,0,50
9:00:00,0,220,0,0
10:00:00,0,220,0,0
11:00:00,1454.545455,220,0,320
12:00:00,1545.454545,220,0,340
13:00:00,909.0909091,220,0,200
14:00:00,272.7272727,220,0,60
15:00:00,227.2727273,220,0,50
16:00:00,0,220,0,0
17:00:00,0,220,0,0
18:00:00,0,220,0,0
19:00:00,0,220,0,0
20:00:00,0,220,0,0
21:00:00,681.8181818,220,0,150
22:00:00,1272.727273,220,0,280
23:00:00,1681.818182,220,0,370
